date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:39	59956/59956	---M--	200	added ('OK')	image/png	etag:%2262e8fa25-ea34%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy9.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/casestudy9.png	(from https://demo.egenslab.com/html/corelaw/preview/case-study1.html)
15:07:41	465276/465276	---M--	200	added ('OK')	image/png	etag:%2262e8fa2a-7197c%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details.png	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:42	144609/144609	---M--	200	added ('OK')	image/png	etag:%2262e8fa2b-234e1%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details2.png	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:42	161882/161882	---M--	200	added ('OK')	image/png	etag:%2262e8fa2c-2785a%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details1.png	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:43	1071/1071	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa74-42f%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/list-arrow.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/list-arrow.svg	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:45	154867/154867	---M--	200	added ('OK')	image/png	etag:%2262e8fa2c-25cf3%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details3.png	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:46	126505/126505	---M--	200	added ('OK')	image/png	etag:%2262e8fa2d-1ee29%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details4.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/cs-details4.png	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:47	1034/1034	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa83-40a%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/sidebar-arrow.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/sidebar-arrow.svg	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:47	10772/10772	---M--	200	added ('OK')	image/png	etag:%2262e8fa33-2a14%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/lawyer-dp.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/lawyer-dp.png	(from https://demo.egenslab.com/html/corelaw/preview/casestudy-details.html)
15:07:48	37633/37633	---M--	200	added ('OK')	image/png	etag:%2262e8fa42-9301%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team15.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team15.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:49	48665/48665	---M--	200	added ('OK')	image/png	etag:%2262e8fa43-be19%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team16.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team16.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:50	46894/46894	---M--	200	added ('OK')	image/png	etag:%2262e8fa44-b72e%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team17.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team17.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:52	36892/36892	---M--	200	added ('OK')	image/png	etag:%2262e8fa44-901c%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team18.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team18.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:52	44275/44275	---M--	200	added ('OK')	image/png	etag:%2262e8fa45-acf3%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team19.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team19.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:53	37760/37760	---M--	200	added ('OK')	image/png	etag:%2262e8fa3f-9380%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team110.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team110.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:54	40515/40515	---M--	200	added ('OK')	image/png	etag:%2262e8fa3f-9e43%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team111.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team111.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:55	47055/47055	---M--	200	added ('OK')	image/png	etag:%2262e8fa40-b7cf%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/team112.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/team112.png	(from https://demo.egenslab.com/html/corelaw/preview/team.html)
15:07:57	127277/127277	---M--	200	added ('OK')	image/png	etag:%2262e8fa32-1f12d%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/law-pro-pic.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/law-pro-pic.png	(from https://demo.egenslab.com/html/corelaw/preview/lawyer-details.html)
15:07:57	9239/9239	---M--	200	added ('OK')	image/png	etag:%2262e8fa39-2417%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/section-bg-left.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/section-bg-left.png	(from https://demo.egenslab.com/html/corelaw/preview/error.html)
15:07:58	7964/7964	---M--	200	added ('OK')	image/png	etag:%2262e8fa3a-1f1c%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/section-bg-right.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/section-bg-right.png	(from https://demo.egenslab.com/html/corelaw/preview/error.html)
15:07:59	7692/7692	---M--	200	added ('OK')	image/png	etag:%2262e8fa01-1e0c%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/bg/404.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/bg/404.png	(from https://demo.egenslab.com/html/corelaw/preview/error.html)
15:08:00	94927/94927	---M--	200	added ('OK')	image/png	etag:%2262e8fa55-172cf%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-stand1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-stand1.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:01	2619/2619	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa86-a3b%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/user.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/user.svg	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:03	11837/11837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa66-2e3d%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/calendr.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/calendr.svg	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:07	3686/3686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa64-e66%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/bubble.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/bubble.svg	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:14	139944/139944	---M--	200	added ('OK')	image/png	etag:%2262e8fa55-222a8%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-stand2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-stand2.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:14	150757/150757	---M--	200	added ('OK')	image/png	etag:%2262e8fa56-24ce5%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-stand3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-stand3.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:15	7553/7553	---M--	200	added ('OK')	image/png	etag:%2262e8fa5d-1d81%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/recent-post1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/recent-post1.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:15	8439/8439	---M--	200	added ('OK')	image/png	etag:%2262e8fa5e-20f7%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/recent-post2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/recent-post2.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:16	8014/8014	---M--	200	added ('OK')	image/png	etag:%2262e8fa5e-1f4e%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/recent-post3.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/recent-post3.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-standard.html)
15:08:17	94927/94927	---M--	200	added ('OK')	image/png	etag:%2262e8fa50-172cf%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-details1.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-details1.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-details.html)
15:08:18	1326/1326	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa63-52e%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/bquote1.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/bquote1.svg	(from https://demo.egenslab.com/html/corelaw/preview/blog-details.html)
15:08:19	1294/1294	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262e8fa63-50e%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/icons/bquote2.svg	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/icons/bquote2.svg	(from https://demo.egenslab.com/html/corelaw/preview/blog-details.html)
15:08:21	121522/121522	---M--	200	added ('OK')	image/png	etag:%2262e8fa52-1dab2%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-details2.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/blog-details2.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-details.html)
15:08:21	11775/11775	---M--	200	added ('OK')	image/png	etag:%2262e8fa57-2dff%22	https://demo.egenslab.com/html/corelaw/preview/assets/images/blog/comment-author.png	/home/feyishola/Desktop/mydev/Codeplay/httracks/legal3/demo.egenslab.com/html/corelaw/preview/assets/images/blog/comment-author.png	(from https://demo.egenslab.com/html/corelaw/preview/blog-details.html)
